,start_exp_2.keys,start_exp_2.rt,start_exp_3.keys,start_exp_3.rt,intel_resp.keys,intel_resp.rt,textbox_word.text,key_resp.keys,key_resp.rt,valence_resp.keys,valence_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,file,eng_name,heb_name,category,rms,intelligibility,syllables,category_key,frequency,log_freq,google_freq,log_google_freq,participant,age,gender,correct_guess
4369,,NA,,NA,7,1.4216,"<U+05E9><U+05DE><U+05E4><U+05D5>
",return,1.0708,6,0.651,0,48,48,135,1,shampo.ogg,shampo,<U+05E9><U+05DE><U+05E4><U+05D5>,Object,0.100922048,NA,2,l,90,1.954242509,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4370,,NA,,NA,7,1.1279,"<U+05D7><U+05E8><U+05D2><U+05D5><U+05DC>
",return,1.1811,3,0.493,0,49,49,59,1,khargol.ogg,khargol,<U+05D7><U+05E8><U+05D2><U+05D5><U+05DC>,Animal,0.126346096,NA,2,a,94,1.973127854,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4371,,NA,,NA,7,1.1177,"<U+05E2><U+05E7><U+05E8><U+05D1>
",return,1.3822,1,0.0334,0,50,50,4,1,akrav.ogg,akrav,<U+05E2><U+05E7><U+05E8><U+05D1>,Animal,0.109148823,NA,2,a,269,2.42975228,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4372,,NA,,NA,7,1.4916,"<U+05E9><U+05D5><U+05E2><U+05DC>
",return,1.2473,1,0.5351,0,51,51,140,1,shual.ogg,shual,<U+05E9><U+05D5><U+05E2><U+05DC>,Animal,0.122284986,NA,2,a,844,2.926342447,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4373,,NA,,NA,7,0.9048,"<U+05DB><U+05DC><U+05D1>
",return,0.6206,5,0.4722,0,52,52,50,1,kelev.ogg,kelev,<U+05DB><U+05DC><U+05D1>,Animal,0.096111767,NA,2,a,3113,3.493179121,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4374,,NA,,NA,7,1.2091,"<U+05E9><U+05D1><U+05DC><U+05D5><U+05DC>
",return,1.1335,4,0.4106,0,53,53,133,1,shablul.ogg,shablul,<U+05E9><U+05D1><U+05DC><U+05D5><U+05DC>,Animal,0.137633026,NA,2,a,259,2.413299764,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4375,,NA,,NA,6,1.3842,"<U+05E1><U+05E8><U+05D8>
",return,1.1493,7,1.1715,0,54,54,131,1,seret.ogg,seret,<U+05E1><U+05E8><U+05D8>,Object,0.089209117,NA,2,l,21281,4.327992032,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4376,,NA,,NA,5,3.8337,"<U+05E6><U+05E4><U+05E2>
",return,1.6515,1,0.2551,0,55,55,162,1,tzefa.ogg,tzefa,<U+05E6><U+05E4><U+05E2>,Animal,0.114869006,NA,2,a,225,2.352182518,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4377,,NA,,NA,7,1.1055,"<U+05EA><U+05D9><U+05E9>
",return,0.7844,3,0.7011,0,56,56,152,1,tayish.ogg,tayish,<U+05EA><U+05D9><U+05E9>,Animal,0.128700748,NA,2,a,103,2.012837225,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4378,,NA,,NA,5,2.3056,"<U+05E9><U+05DE><U+05DE><U+05D9><U+05EA>
",return,1.2648,2,1.0042,0,57,57,144,1,smamit.ogg,smamit,<U+05E9><U+05DE><U+05DE><U+05D9><U+05EA>,Animal,0.104532413,NA,2,a,89,1.949390007,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4379,,NA,,NA,2,2.7546,"
",return,0.9001,1,2.4349,0,58,58,79,1,livyatan.ogg,livyatan,<U+05DC><U+05D5><U+05D5><U+05D9><U+05EA><U+05DF>,Animal,0.086291529,NA,3,a,211,2.324282455,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4380,,NA,,NA,7,1.0035,"<U+05D3><U+05D5><U+05DC><U+05E4><U+05D9><U+05DF>
",return,1.4344,4,1.4173,0,59,59,27,1,dolfin.ogg,dolfin,<U+05D3><U+05D5><U+05DC><U+05E4><U+05D9><U+05DF>,Animal,0.076715685,NA,2,a,754,2.877371346,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4381,,NA,,NA,7,0.928,"<U+05EA><U+05DE><U+05E0><U+05D5><U+05DF>
",return,2.7055,2,1.3392,0,60,60,150,1,tamnun.ogg,tamnun,<U+05EA><U+05DE><U+05E0><U+05D5><U+05DF>,Animal,0.109244198,NA,2,a,186,2.269512944,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4382,,NA,,NA,7,1.034,"<U+05E1><U+05DB><U+05D9><U+05DF>
",return,0.8506,1,0.411,0,61,61,126,1,sakin.ogg,sakin,<U+05E1><U+05DB><U+05D9><U+05DF>,Object,0.089768395,NA,2,l,1042,3.017867719,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4383,,NA,,NA,6,1.0841,"<U+05DB><U+05D9><U+05E1><U+05D0>
",return,2.3667,4,1.4384,0,62,62,71,1,kise.ogg,kise,<U+05DB><U+05D9><U+05E1><U+05D0>,Object,0.091946796,NA,2,l,1321,3.120902818,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4384,,NA,,NA,7,1.4533,<U+05E1><U+05E8><U+05D2><U+05DC>,return,0.8503,4,0.6389,0,63,63,129,1,sargel.ogg,sargel,<U+05E1><U+05E8><U+05D2><U+05DC>,Object,0.102812193,NA,2,l,532,2.725911632,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4385,,NA,,NA,7,0.9587,"<U+05D9><U+05D2><U+05D5><U+05D0><U+05E8>
",return,0.89,4,0.3009,0,64,64,171,1,yaguar.ogg,yaguar,<U+05D9><U+05D2><U+05D5><U+05D0><U+05E8>,Animal,0.099110015,NA,3,a,279,2.445604203,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4386,,NA,,NA,6,1.0851,"<U+05D6><U+05D0><U+05D1>
",return,0.8481,1,1.6679,0,65,65,177,1,zeev.ogg,zeev,<U+05D6><U+05D0><U+05D1>,Animal,0.120690554,NA,2,a,8288,3.918449742,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4387,,NA,,NA,5,2.4004,"<U+05D0><U+05E4><U+05E8><U+05D5><U+05D7>
",return,1.307,4,0.5712,0,66,66,30,1,efroakh.ogg,efroakh,<U+05D0><U+05E4><U+05E8><U+05D5><U+05D7>,Animal,0.116828218,NA,3,a,54,1.73239376,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4388,,NA,,NA,5,2.2362,"<U+05E2><U+05D8><U+05DC><U+05E3>
",return,2.8294,1,0.4427,0,67,67,11,1,atalef.ogg,atalef,<U+05E2><U+05D8><U+05DC><U+05E3>,Animal,0.084217779,NA,3,a,507,2.705007959,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4389,,NA,,NA,7,0.9688,"<U+05DE><U+05D7><U+05D1><U+05E8><U+05EA>
",return,0.9637,4,0.4057,0,68,68,86,1,makhberet.ogg,makhberet,<U+05DE><U+05D7><U+05D1><U+05E8><U+05EA>,Object,0.093290016,NA,3,l,2348,3.370698093,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4390,,NA,,NA,6,1.0219,"<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>
",return,1.0566,1,0.8837,0,69,69,1,1,akavish.ogg,akavish,<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>,Animal,0.085073575,NA,3,a,438,2.641474111,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4391,,NA,,NA,7,1.0009,"<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>
",return,2.1679,3,0.5506,0,70,70,121,1,pinguin.ogg,pinguin,<U+05E4><U+05D9><U+05E0><U+05D2><U+05D5><U+05D5><U+05D9><U+05DF>,Animal,0.16885522,NA,3,a,445,2.648360011,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4392,,NA,,NA,7,1.1673,"<U+05E4><U+05DC><U+05DE><U+05D9><U+05E0><U+05D2><U+05D5>
",return,1.7511,4,0.3682,0,71,71,32,1,flamingo.ogg,flamingo,<U+05E4><U+05DC><U+05DE><U+05D9><U+05E0><U+05D2><U+05D5>,Animal,0.109668776,NA,3,a,145,2.161368002,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4393,,NA,,NA,6,1.6342,"<U+05D0><U+05D3><U+05D5><U+05DD>
",return,1.0885,4,1.1734,0,72,72,16,1,balon.ogg,balon,<U+05D1><U+05DC><U+05D5><U+05DF>,Object,0.111855216,NA,2,l,443,2.646403726,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4394,,NA,,NA,2,2.4688,"<U+05D1><U+05E8><U+05E7>
",return,1.4492,1,0.7942,0,73,73,89,1,mara.ogg,mara,<U+05DE><U+05E8><U+05D0><U+05D4>,Object,0.125482678,NA,2,l,10153,4.006594386,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4395,,NA,,NA,4,3.6834,"<U+05D4><U+05D2><U+05E9><U+05D4>
",return,1.4881,4,0.9881,0,74,74,83,1,maglesha.ogg,maglesha,<U+05DE><U+05D2><U+05DC><U+05E9><U+05D4>,Object,0.116013341,NA,3,l,29,1.462397998,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4396,,NA,,NA,6,1.9884,"<U+05D5><U+05D9><U+05E8><U+05D5><U+05E1>
",return,1.2624,1,1.3762,0,75,75,167,1,virus.ogg,virus,<U+05D5><U+05D9><U+05E8><U+05D5><U+05E1>,Animal,0.070612773,NA,2,a,897,2.952792443,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4397,,NA,,NA,7,1.0225,"<U+05DE><U+05E9><U+05D7><U+05D4>
",return,0.8981,4,0.4708,0,76,76,104,1,mishkha.ogg,mishkha,<U+05DE><U+05E9><U+05D7><U+05D4>,Object,0.112146221,NA,2,l,430,2.633468456,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4398,,NA,,NA,6,1.3497,"<U+05DE><U+05D3><U+05D5><U+05D6><U+05D4>
",return,1.7025,1,0.5854,0,77,77,97,1,meduza.ogg,meduza,<U+05DE><U+05D3><U+05D5><U+05D6><U+05D4>,Animal,0.115551554,NA,3,a,315,2.498310554,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4399,,NA,,NA,6,1.6918,"<U+05D2><U+05D3><U+05E8>
",return,0.8339,4,0.572,0,78,78,33,1,gader.ogg,gader,<U+05D2><U+05D3><U+05E8>,Object,0.151912183,NA,2,l,2156,3.333648757,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4400,,NA,,NA,7,1.0012,"<U+05E9><U+05E8><U+05E7><U+05DF>
",return,0.8689,4,1.1508,0,79,79,136,1,sharkan.ogg,sharkan,<U+05E9><U+05E8><U+05E7><U+05DF>,Animal,0.100178316,NA,2,a,33,1.51851394,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4401,,NA,,NA,7,0.8699,"<U+05D1><U+05E0><U+05D9><U+05D9><U+05DF>
",return,1.0154,4,1.2181,0,80,80,19,1,binyan.ogg,binyan,<U+05D1><U+05E0><U+05D9><U+05D9><U+05DF>,Object,0.117052279,NA,2,l,9236,3.965483924,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4402,,NA,,NA,3,2.2423,"<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>
",return,1.0961,1,1.4697,0,81,81,80,1,lutra.ogg,lutra,<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>,Animal,0.078512102,NA,2,a,147,2.167317335,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4403,,NA,,NA,7,1.0733,"<U+05E9><U+05E7><U+05E0><U+05D0><U+05D9>
",return,1.3027,4,0.5937,0,82,82,128,1,saknai.ogg,saknai,<U+05E9><U+05E7><U+05E0><U+05D0><U+05D9>,Animal,0.099183612,NA,2,a,98,1.991226076,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4404,,NA,,NA,7,1.1006,"<U+05E7><U+05D5><U+05E4><U+05E1><U+05D4>
",return,1.3881,4,0.9881,0,83,83,77,1,kufsa.ogg,kufsa,<U+05E7><U+05D5><U+05E4><U+05E1><U+05D4>,Object,0.098435864,NA,2,l,556,2.745074792,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4405,,NA,,NA,5,1.7745,"<U+05E7><U+05D5><U+05D1><U+05E8><U+05D4>
",return,1.517,1,1.5372,0,84,84,23,1,cobra.ogg,cobra,<U+05E7><U+05D5><U+05D1><U+05E8><U+05D4>,Animal,0.082278177,NA,2,a,432,2.635483747,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4406,,NA,,NA,5,2.0206,"<U+05E2><U+05D2><U+05D9><U+05DC>
",return,1.0795,4,0.4674,0,85,85,0,1,agil.ogg,agil,<U+05E2><U+05D2><U+05D9><U+05DC>,Object,0.086492002,NA,2,l,101,2.004321374,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4407,,NA,,NA,7,1.0506,"<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>
",return,1.7662,4,0.6907,0,86,86,163,1,tzfardea.ogg,tzfardea,<U+05E6><U+05E4><U+05E8><U+05D3><U+05E2>,Animal,0.157518089,NA,3,a,484,2.684845362,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4408,,NA,,NA,7,1.452,"<U+05DE><U+05D9><U+05DB><U+05DC>
",return,1.3854,4,0.3566,0,87,87,101,1,meykhal.ogg,meykhal,<U+05DE><U+05D9><U+05DB><U+05DC>,Object,0.106401555,NA,2,l,4043,3.606703741,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4409,,NA,,NA,3,2.374,"<U+05E4><U+05E8><U+05E2><U+05D5><U+05E9>
",return,0.9863,1,1.0516,0,88,88,118,1,parosh.ogg,parosh,<U+05E4><U+05E8><U+05E2><U+05D5><U+05E9>,Animal,0.103216074,NA,2,a,40,1.602059991,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4410,,NA,,NA,7,0.9513,"<U+05DE><U+05D1><U+05E8><U+05E9><U+05EA>
",return,1.4971,4,0.4732,0,89,89,107,1,mivreshet.ogg,mivreshet,<U+05DE><U+05D1><U+05E8><U+05E9><U+05EA>,Object,0.149914548,NA,3,l,224,2.350248018,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4411,,NA,,NA,5,1.5026,"<U+05E7><U+05D5><U+05D0><U+05DC><U+05D4>
",return,0.9303,5,0.7315,0,90,90,75,1,koala.ogg,koala,<U+05E7><U+05D5><U+05D0><U+05DC><U+05D4>,Animal,0.06763202,NA,3,a,125,2.096910013,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4412,,NA,,NA,7,1.7322,"<U+05D0><U+05E8><U+05DE><U+05D3><U+05D9><U+05DC>
",return,3.1531,3,0.9707,0,91,91,8,1,armedil.ogg,armedil,<U+05D0><U+05E8><U+05DE><U+05D3><U+05D9><U+05DC>,Animal,0.108348459,NA,3,a,153,2.184691431,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4413,,NA,,NA,7,1.2679,"<U+05D8><U+05DC><U+05D4>
",return,0.8508,4,0.4179,0,92,92,149,1,tale.ogg,tale,<U+05D8><U+05DC><U+05D4>,Animal,0.127517581,NA,2,a,239,2.378397901,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4414,,NA,,NA,7,1.2838,"<U+05DE><U+05D9><U+05D8><U+05D4>
",return,0.9377,7,0.4603,0,93,93,105,1,mita.ogg,mita,<U+05DE><U+05D9><U+05D8><U+05D4>,Object,0.103846908,NA,2,l,497,2.696356389,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4415,,NA,,NA,4,1.7504,"<U+05D0><U+05E1><U+05DC><U+05D4>
",return,1.0657,1,0.4014,0,94,94,12,1,atzlan.ogg,atzlan,<U+05E2><U+05E6><U+05DC><U+05DF>,Animal,0.109640174,NA,2,a,191,2.281033367,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4416,,NA,,NA,6,1.1853,"<U+05DE><U+05E1><U+05DE><U+05E8>
",return,0.8825,4,0.4938,0,95,95,94,1,masmer.ogg,masmer,<U+05DE><U+05E1><U+05DE><U+05E8>,Object,0.113393702,NA,2,l,197,2.294466226,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4417,,NA,,NA,6,1.0606,"<U+05DB><U+05E4><U+05E4><U+05D4>
",return,2.05,4,0.3889,0,96,96,52,1,kfafa.ogg,kfafa,<U+05DB><U+05E4><U+05E4><U+05D4>,Object,0.159954116,NA,2,l,102,2.008600172,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4418,,NA,,NA,1,1.9833,"
",return,1.1197,1,0.4538,0,97,97,20,1,bone.ogg,bone,<U+05D1><U+05D5><U+05E0><U+05D4>,Animal,0.109915785,NA,2,a,2950,3.469822016,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4419,,NA,,NA,7,1.2336,"<U+05E6><U+05D1><U+05D5><U+05E2>
",return,1.0329,1,0.4578,0,98,98,161,1,tzavoa.ogg,tzavoa,<U+05E6><U+05D1><U+05D5><U+05E2>,Animal,0.099820822,NA,2,a,788,2.896526217,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4420,,NA,,NA,6,1.1827,"<U+05E0><U+05DE><U+05E8>
",return,1.019,1,1.2356,0,99,99,111,1,namer.ogg,namer,<U+05E0><U+05DE><U+05E8>,Animal,0.093454249,NA,2,a,869,2.939019776,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4421,,NA,,NA,1,3.07,"
",return,0.6342,1,1.227,0,100,100,14,1,baboon.ogg,baboon,<U+05D1><U+05D1><U+05D5><U+05DF>,Animal,0.106068902,NA,2,a,416,2.619093331,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4422,,NA,,NA,6,1.29,"<U+05D0><U+05E8><U+05E0><U+05D1>
",return,1.0066,4,1.0527,0,101,101,9,1,arnav.ogg,arnav,<U+05D0><U+05E8><U+05E0><U+05D1>,Animal,0.118283436,NA,2,a,404,2.606381365,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4423,,NA,,NA,6,1.8109,"<U+05D9><U+05E0><U+05E9><U+05D5><U+05E3>
",return,1.3294,4,1.3343,0,102,102,173,1,yanshuf.ogg,yanshuf,<U+05D9><U+05E0><U+05E9><U+05D5><U+05E3>,Animal,0.114506856,NA,2,a,368,2.565847819,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4424,,NA,,NA,6,1.3713,"<U+05DC><U+05D8><U+05D0><U+05D4>
",return,0.9884,3,2.2143,0,103,103,78,1,letaa.ogg,letaa,<U+05DC><U+05D8><U+05D0><U+05D4>,Animal,0.164500833,NA,3,a,374,2.572871602,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4425,,NA,,NA,7,1.3347,"<U+05D7><U+05D6><U+05D9><U+05E8>
",return,0.8459,4,0.138,0,104,104,62,1,khazir.ogg,khazir,<U+05D7><U+05D6><U+05D9><U+05E8>,Animal,0.058417033,NA,2,a,1601,3.204391332,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4426,,NA,,NA,7,1.0669,"<U+05DE><U+05D6><U+05E8><U+05DF>
",return,0.9632,6,1.5117,0,105,105,108,1,mizran.ogg,mizran,<U+05DE><U+05D6><U+05E8><U+05DF>,Object,0.087724812,NA,2,l,108,2.033423755,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4427,,NA,,NA,7,1.4481,"<U+05DE><U+05D5><U+05E7><U+05D3><U+05DF>
",return,1.4008,3,0.4208,0,106,106,113,1,ogdan.ogg,ogdan,<U+05D0><U+05D5><U+05D2><U+05D3><U+05DF>,Object,0.128981724,NA,2,l,220,2.342422681,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4428,,NA,,NA,7,1.5529,"<U+05DE><U+05D9><U+05E7><U+05E1><U+05E8>
",return,1.1883,4,0.5856,0,107,107,103,1,mikser.ogg,mikser,<U+05DE><U+05D9><U+05E7><U+05E1><U+05E8>,Object,0.084246255,NA,2,l,39,1.591064607,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4429,,NA,,NA,4,2.2346,"<U+05D9><U+05E2><U+05DF>
",return,0.897,1,0.6886,0,108,108,169,1,yael.ogg,yael,<U+05D9><U+05E2><U+05DC>,Animal,0.118427262,NA,2,a,4726,3.674493717,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4430,,NA,,NA,7,1.5506,"<U+05D4><U+05E8><U+05D5><U+05D0><U+05D9><U+05DF>
",return,4.2224,1,0.3382,0,109,109,39,1,heroin.ogg,heroin,<U+05D4><U+05E8><U+05D5><U+05D0><U+05D9><U+05DF>,Object,0.060458813,NA,3,l,284,2.45331834,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4431,,NA,,NA,6,1.054,"<U+05E7><U+05E8><U+05E0><U+05E3>
",return,2.3363,4,0.518,0,110,110,46,1,karnaf.ogg,karnaf,<U+05E7><U+05E8><U+05E0><U+05E3>,Animal,0.147574842,NA,2,a,312,2.494154594,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4432,,NA,,NA,6,1.4383,"<U+05DE><U+05D2><U+05D1><U+05EA>
",return,1.0015,4,0.404,0,111,111,82,1,magevet.ogg,magevet,<U+05DE><U+05D2><U+05D1><U+05EA>,Object,0.102448098,NA,3,l,108,2.033423755,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4433,,NA,,NA,7,0.9869,"<U+05DE><U+05D7><U+05E9><U+05D1>
",return,0.8188,4,0.3238,0,112,112,87,1,makhshev.ogg,makhshev,<U+05DE><U+05D7><U+05E9><U+05D1>,Object,0.112244941,NA,2,l,7379,3.86799751,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4434,,NA,,NA,7,0.8859,"<U+05E2><U+05DB><U+05D1><U+05E8>
",return,1.8707,2,0.4683,0,113,113,2,1,akhbar.ogg,akhbar,<U+05E2><U+05DB><U+05D1><U+05E8>,Animal,0.105947159,NA,2,a,800,2.903089987,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4435,,NA,,NA,7,0.9656,"<U+05D2><U+05D5><U+05E8><U+05D9><U+05DC><U+05D4>
",return,1.0816,4,0.3543,0,114,114,37,1,gorila.ogg,gorila,<U+05D2><U+05D5><U+05E8><U+05D9><U+05DC><U+05D4>,Animal,0.083233468,NA,3,a,174,2.240549248,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4436,,NA,,NA,7,1.3248,"<U+05E1><U+05D5><U+05DC><U+05DD>
",return,0.8625,4,0.418,0,115,115,147,1,sulam.ogg,sulam,<U+05E1><U+05D5><U+05DC><U+05DD>,Object,0.109472513,NA,2,l,1593,3.202215776,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4437,,NA,,NA,6,1.666,"<U+05DE><U+05DB><U+05D4>
",return,1.1686,1,0.7405,0,116,116,84,1,makak.ogg,makak,<U+05DE><U+05E7><U+05E7>,Animal,0.090016395,NA,2,a,33,1.51851394,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4438,,NA,,NA,7,1.0714,"<U+05D2><U+05D5><U+05E4><U+05D4>
",return,0.8121,1,0.5682,0,117,117,38,1,gufa.ogg,gufa,<U+05D2><U+05D5><U+05E4><U+05D4>,Object,0.134599254,NA,2,l,1580,3.198657087,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4439,,NA,,NA,6,1.0582,"<U+05DE><U+05D6><U+05E8><U+05E7>
",return,1.0474,2,1.0512,0,118,118,96,1,mazrek.ogg,mazrek,<U+05DE><U+05D6><U+05E8><U+05E7>,Object,0.086367108,NA,2,l,89,1.949390007,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4440,,NA,,NA,4,2.2008,<U+05E7><U+05D8><U+05DC><U+05DF>,return,2.0374,1,1.1515,0,119,119,48,1,katlan.ogg,katlan,<U+05E7><U+05D8><U+05DC><U+05DF>,Animal,0.113267794,NA,3,a,208,2.318063335,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4441,,NA,,NA,7,1.1675,"<U+05E7><U+05E8><U+05E6><U+05D9><U+05D4>
",return,1.0471,1,0.3903,0,120,120,47,1,kartziya.ogg,kartziya,<U+05E7><U+05E8><U+05E6><U+05D9><U+05D4>,Animal,0.095871754,NA,3,a,24,1.380211242,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4442,,NA,,NA,5,1.3008,"<U+05EA><U+05E0><U+05D9><U+05DF>
",return,1.1196,1,0.1255,0,121,121,151,1,tanin.ogg,tanin,<U+05EA><U+05E0><U+05D9><U+05DF>,Animal,0.11310944,NA,2,a,1005,3.002166062,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4443,,NA,,NA,7,0.8703,"<U+05D8><U+05D9><U+05D2><U+05E8><U+05D9><U+05E1>
",return,1.4163,4,1.1429,0,122,122,154,1,tigris.ogg,tigris,<U+05D8><U+05D9><U+05D2><U+05E8><U+05D9><U+05E1>,Animal,0.084738761,NA,2,a,307,2.487138375,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4444,,NA,,NA,7,1.1882,"<U+05DE><U+05D7><U+05D5><U+05D2><U+05D4>
",return,1.1301,4,0.3675,0,123,123,98,1,mekhoga.ogg,mekhoga,<U+05DE><U+05D7><U+05D5><U+05D2><U+05D4>,Object,0.115358345,NA,3,l,31,1.491361694,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4445,,NA,,NA,6,1.2349,"<U+05D2><U+05DE><U+05DC>
",return,1.579,4,0.4083,0,124,124,35,1,gamal.ogg,gamal,<U+05D2><U+05DE><U+05DC>,Animal,0.106346443,NA,2,a,791,2.898176483,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
