trial_type,trial_index,time_elapsed,rt,stimulus,stimulus_block,stimulus_side,key_press,second_stimulus,two_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,screen_size,block,sub_block,tags1,tags2
bRMS,144,240729,689.5,images/f42887_e_156 copy.png,A-D,1,68,images/f42887_e_157 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,145,241555,373.4,images/f42887_e_058 copy.png,A-D,0,68,images/f42887_e_152 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,146,242380,375.6,images/f42887_e_064 copy.png,A-D,0,68,images/f42887_e_241 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,147,243542,721.4,images/f42887_e_127 copy.png,A-D,1,68,images/f42887_e_278 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,148,244633,649.8,images/f42887_e_156 copy.png,A-D,1,68,images/f42887_e_165 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,149,245522,441.2,images/f42887_e_252 copy.png,A-D,0,68,images/f42887_e_122 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,150,246436,471.7,images/f42887_e_025 copy.png,A-D,0,68,images/f42887_e_189 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,151,247331,453,images/f42887_e_121 copy.png,A-D,1,68,images/f42887_e_237 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,152,248199,426.2,images/f42887_e_058 copy.png,A-D,1,68,images/f42887_e_103 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['D']
bRMS,153,249107,459.6,images/f42887_e_025 copy.png,A-E,0,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,154,249869,319.2,images/f42887_e_064 copy.png,A-E,0,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,155,250575,261.8,images/f42887_e_058 copy.png,A-E,0,68,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,156,251337,321.5,images/f42887_e_156 copy.png,A-E,1,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,157,252085,304.6,images/f42887_e_298 copy.png,A-E,1,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,158,253395,862,images/f42887_e_252 copy.png,A-E,0,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,159,254282,446.5,images/f42887_e_064 copy.png,A-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,160,255154,428.3,images/f42887_e_127 copy.png,A-E,0,68,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,161,256135,539.4,images/f42887_e_156 copy.png,A-E,1,75,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,162,257114,534,images/f42887_e_005 copy.png,A-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,163,258106,549.9,images/f42887_e_127 copy.png,A-E,1,75,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,164,258886,337.3,images/f42887_e_121 copy.png,A-E,1,68,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,165,259937,602.8,images/f42887_e_252 copy.png,A-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,166,260836,449.2,images/f42887_e_121 copy.png,A-E,1,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,167,261767,483.2,images/f42887_e_058 copy.png,A-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,168,262967,760,images/f42887_e_298 copy.png,A-E,0,75,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
bRMS,169,265578,2167.1,images/f42887_e_025 copy.png,A-E,0,75,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['E']
instructions,170,268438,2458,,,,,,,,,,,,,,,,,
survey-multi-choice,171,270090,1651,,,,,,,,,,,,,,,,"{""Q0"":""Man""}",
survey-multi-choice,172,272812,2722,,,,,,,,,,,,,,,,"{""Q0"":""Right""}",
survey-multi-choice,173,274701,1888,,,,,,,,,,,,,,,,"{""Q0"":""Yes""}",
survey-multi-choice,174,279216,4514,,,,,,,,,,,,,,,,"{""Q0"":""Yes""}",
survey-likert,175,282811,3595,,,,,,,,,,,,,,,,"{""Q0"":3}",LAST_6
survey-likert,176,285169,2358,,,,,,,,,,,,,,,,"{""Q0"":4}",LAST_7
survey-likert,177,291389,6220,,,,,,,,,,,,,,,,"{""Q0"":4}",LAST_8
instructions,178,296539,5150,,,,,,,,,,,,,,,,,
pavlovia,0,4,,,,,,,,,,,,,,,,,,
instructions,1,1553,1549,,,,,,,,,,,,,,,,,
instructions,2,37526,35971,,,,,,,,,,,,,,,,,
bRMS,3,39371,1718,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,4,40897,990.2,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,5,42305,872.7,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,6,43689,833.8999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,7,44839,614.7,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,8,45897,512.8999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,9,47115,702.8999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,10,48073,426,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,11,49273,678,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,12,50288,477,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,13,51298,488.2,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,14,52262,438,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,15,53407,629.3,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,16,54503,574.4000001,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,17,55784,751.3999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,18,56989,662.8,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,19,57984,479.8,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,20,58923,402.9000001,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,21,59905,455.3,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,22,61061,617.2,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,23,61969,386.5999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,24,63019,516.2,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,25,64064,537.4000001,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,26,65176,570.4000001,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,27,66166,457.1000001,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,28,67121,417.4000001,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,29,68085,425.2,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,30,69050,423.1000001,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,31,69910,321.4000001,images/f42887_e_100 copy.png,training,1,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
bRMS,32,70926,480.2,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,,
instructions,33,159205,87877,,,,,,,,,,,,,,,,,
bRMS,34,160032,726.5,images/f42887_e_298 copy.png,A-B,0,68,images/f42887_e_161 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,35,161707,1171.6,images/f42887_e_127 copy.png,A-B,0,75,images/f42887_e_287 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,36,163038,795.5999999,images/f42887_e_127 copy.png,A-B,1,68,images/f42887_e_166 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,37,164114,536.4000001,images/f42887_e_058 copy.png,A-B,1,75,images/f42887_e_295 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,38,165434,783.3,images/f42887_e_156 copy.png,A-B,1,75,images/f42887_e_054 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,39,166611,665.9000001,images/f42887_e_064 copy.png,A-B,1,68,images/f42887_e_056 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,40,167644,519.8000002,images/f42887_e_121 copy.png,A-B,0,75,images/f42887_e_231 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,41,168823,670.3,images/f42887_e_156 copy.png,A-B,1,75,images/f42887_e_004 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,42,170196,830,images/f42887_e_064 copy.png,A-B,0,68,images/f42887_e_200 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,43,171120,410,images/f42887_e_025 copy.png,A-B,0,75,images/f42887_e_289 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,44,172115,459.3000002,images/f42887_e_058 copy.png,A-B,1,75,images/f42887_e_065 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,45,172974,325,images/f42887_e_252 copy.png,A-B,0,75,images/f42887_e_120 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,46,173807,313.7,images/f42887_e_025 copy.png,A-B,1,68,images/f42887_e_180 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,47,174724,386.4000001,images/f42887_e_252 copy.png,A-B,1,75,images/f42887_e_016 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,48,175585,332.0999999,images/f42887_e_298 copy.png,A-B,0,68,images/f42887_e_191 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,49,176773,677.3,images/f42887_e_005 copy.png,A-B,1,75,images/f42887_e_080 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,50,177748,447.5999999,images/f42887_e_121 copy.png,A-B,0,75,images/f42887_e_235 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['B']
bRMS,51,178705,432,images/f42887_e_278 copy.png,D-E,1,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,52,179660,420.2,images/f42887_e_218 copy.png,D-E,0,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,53,180516,342,images/f42887_e_152 copy.png,D-E,1,75,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,54,181511,475.5999999,images/f42887_e_043 copy.png,D-E,1,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,55,182405,370.8999999,images/f42887_e_237 copy.png,D-E,1,75,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,56,183271,337.2,images/f42887_e_103 copy.png,D-E,0,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,57,184074,276.3,images/f42887_e_157 copy.png,D-E,1,75,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,58,185298,698.2,images/f42887_e_028 copy.png,D-E,0,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,59,186613,792.0999999,images/f42887_e_293 copy.png,D-E,1,75,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,60,187584,439.3,images/f42887_e_189 copy.png,D-E,0,68,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,61,188737,638.9000001,images/f42887_e_096 copy.png,D-E,0,75,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,62,190413,1155.6,images/f42887_e_038 copy.png,D-E,1,75,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,63,191358,409.0999999,images/f42887_e_178 copy.png,D-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,64,192284,416,images/f42887_e_122 copy.png,D-E,1,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,65,193621,811.8,images/f42887_e_241 copy.png,D-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,66,194688,538.9000001,images/f42887_e_296 copy.png,D-E,0,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,67,196307,1105.6,images/f42887_e_165 copy.png,D-E,1,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['D'],['E']
bRMS,68,197164,318.0999999,images/f42887_e_025 copy.png,A-C,1,68,images/f42887_e_240 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,69,198020,332.8,images/f42887_e_121 copy.png,A-C,0,75,images/f42887_e_176 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,70,198846,287.2,images/f42887_e_298 copy.png,A-C,1,68,images/f42887_e_291 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,71,199727,359.7,images/f42887_e_121 copy.png,A-C,1,68,images/f42887_e_197 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,72,200506,249.5999999,images/f42887_e_298 copy.png,A-C,1,68,images/f42887_e_024 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,73,201181,131.1999998,images/f42887_e_064 copy.png,A-C,0,75,images/f42887_e_021 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,74,201848,143.5,images/f42887_e_064 copy.png,A-C,1,68,images/f42887_e_134 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,75,202449,67.79999995,images/f42887_e_252 copy.png,A-C,0,75,images/f42887_e_212 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,76,203267,294.8999999,images/f42887_e_252 copy.png,A-C,1,68,images/f42887_e_210 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,77,204239,448.9000001,images/f42887_e_058 copy.png,A-C,1,68,images/f42887_e_179 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,78,205038,284.5999999,images/f42887_e_156 copy.png,A-C,0,68,images/f42887_e_273 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,79,205857,300,images/f42887_e_058 copy.png,A-C,1,75,images/f42887_e_238 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,80,206747,359.8999999,images/f42887_e_025 copy.png,A-C,1,75,images/f42887_e_068 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,81,207604,316.8999999,images/f42887_e_156 copy.png,A-C,1,75,images/f42887_e_067 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,82,208331,197.2,images/f42887_e_127 copy.png,A-C,1,68,images/f42887_e_265 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,83,209143,293.2,images/f42887_e_127 copy.png,A-C,0,68,images/f42887_e_266 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,84,209971,310.8,images/f42887_e_005 copy.png,A-C,1,68,images/f42887_e_201 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['A'],['C']
bRMS,85,210915,398,images/f42887_e_067 copy.png,C-E,0,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,86,211708,266,images/f42887_e_134 copy.png,C-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,87,212571,334.5,images/f42887_e_238 copy.png,C-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,88,213324,244.1999998,images/f42887_e_266 copy.png,C-E,0,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,89,214148,292.7,images/f42887_e_201 copy.png,C-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,90,215107,429,images/f42887_e_068 copy.png,C-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,91,215917,283.2,images/f42887_e_212 copy.png,C-E,0,68,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,92,216774,322.5,images/f42887_e_197 copy.png,C-E,0,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,93,217541,245.9000001,images/f42887_e_176 copy.png,C-E,0,75,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,94,218341,252.8,images/f42887_e_265 copy.png,C-E,0,68,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,95,218982,114.3,images/f42887_e_291 copy.png,C-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,96,219938,434.8,images/f42887_e_240 copy.png,C-E,0,75,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,97,220815,353.4000001,images/f42887_e_179 copy.png,C-E,1,75,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,98,221565,229.8000002,images/f42887_e_273 copy.png,C-E,1,75,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,99,222312,203.7,images/f42887_e_021 copy.png,C-E,0,75,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,100,223081,230.9000001,images/f42887_e_024 copy.png,C-E,0,75,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,101,223733,115.4000001,images/f42887_e_210 copy.png,C-E,0,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['C'],['E']
bRMS,102,224722,459.5,images/f42887_e_287 copy.png,B-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,103,225579,339.2,images/f42887_e_161 copy.png,B-E,1,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,104,226530,418.5,images/f42887_e_295 copy.png,B-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,105,227488,426.9000001,images/f42887_e_016 copy.png,B-E,1,75,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,106,228319,293.8,images/f42887_e_080 copy.png,B-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,107,229245,378.1000001,images/f42887_e_235 copy.png,B-E,0,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,108,230396,610,images/f42887_e_200 copy.png,B-E,0,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,109,231731,821.8,images/f42887_e_231 copy.png,B-E,0,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,110,232591,338.4000001,images/f42887_e_056 copy.png,B-E,1,68,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,111,233369,272.8999999,images/f42887_e_166 copy.png,B-E,0,75,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
bRMS,112,234388,478.6000001,images/f42887_e_054 copy.png,B-E,0,75,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 105 (105.0.0.0),,63,63,['B'],['E']
