"","X","Ss","block.number","Description","Trial","RT","Acc","Angle","Condition","Target","Angle_main"
"337",657,4,2,"UnConscious",81,475,1,270,"Different_Path","Rectangle","TRUE"
"338",658,4,2,"UnConscious",82,654,1,135,"Same_Path","Diamond","FALSE"
"339",659,4,2,"UnConscious",83,628,1,90,"Different_Path","Rectangle","TRUE"
"340",660,4,2,"UnConscious",84,641,1,90,"Same_Path","Rectangle","TRUE"
"341",661,4,2,"UnConscious",85,612,1,0,"Same_Path","Diamond","TRUE"
"342",662,4,2,"UnConscious",86,593,1,0,"Different_Path","Rectangle","TRUE"
"343",663,4,2,"UnConscious",87,597,1,315,"Different_Path","Diamond","FALSE"
"344",664,4,2,"UnConscious",88,1769,1,225,"Same_Path","Diamond","FALSE"
"345",665,4,2,"UnConscious",89,468,1,225,"Same_Path","Diamond","FALSE"
"346",666,4,2,"UnConscious",90,487,1,135,"Different_Path","Rectangle","FALSE"
"347",667,4,2,"UnConscious",91,508,1,180,"Same_Path","Rectangle","TRUE"
"348",668,4,2,"UnConscious",92,465,1,0,"Same_Path","Diamond","TRUE"
"349",669,4,2,"UnConscious",93,728,1,45,"Same_Path","Rectangle","FALSE"
"350",670,4,2,"UnConscious",94,557,1,225,"Same_Path","Rectangle","FALSE"
"351",671,4,2,"UnConscious",95,656,1,45,"Same_Path","Diamond","FALSE"
"352",672,4,2,"UnConscious",96,627,1,90,"Same_Path","Diamond","TRUE"
"353",673,4,2,"UnConscious",97,669,1,45,"Different_Path","Diamond","FALSE"
"354",674,4,2,"UnConscious",98,474,1,135,"Same_Path","Diamond","FALSE"
"355",675,4,2,"UnConscious",99,511,1,180,"Different_Path","Rectangle","TRUE"
"357",677,4,2,"UnConscious",101,931,1,270,"Same_Path","Diamond","TRUE"
"358",678,4,2,"UnConscious",102,464,1,225,"Same_Path","Diamond","FALSE"
"359",679,4,2,"UnConscious",103,841,1,270,"Different_Path","Diamond","TRUE"
"360",680,4,2,"UnConscious",104,616,1,225,"Same_Path","Rectangle","FALSE"
"361",681,4,2,"UnConscious",105,1137,1,135,"Same_Path","Diamond","FALSE"
"362",682,4,2,"UnConscious",106,496,1,270,"Different_Path","Diamond","TRUE"
"363",683,4,2,"UnConscious",107,644,1,45,"Different_Path","Diamond","FALSE"
"364",684,4,2,"UnConscious",108,536,1,180,"Different_Path","Diamond","TRUE"
"365",685,4,2,"UnConscious",109,526,1,135,"Different_Path","Diamond","FALSE"
"366",686,4,2,"UnConscious",110,515,1,90,"Different_Path","Rectangle","TRUE"
"367",687,4,2,"UnConscious",111,484,1,315,"Same_Path","Diamond","FALSE"
"368",688,4,2,"UnConscious",112,599,1,45,"Same_Path","Rectangle","FALSE"
"369",689,4,2,"UnConscious",113,950,1,180,"Different_Path","Rectangle","TRUE"
"370",690,4,2,"UnConscious",114,635,1,0,"Different_Path","Diamond","TRUE"
"371",691,4,2,"UnConscious",115,574,1,225,"Different_Path","Rectangle","FALSE"
"372",692,4,2,"UnConscious",116,661,1,270,"Different_Path","Diamond","TRUE"
"373",693,4,2,"UnConscious",117,710,1,315,"Different_Path","Rectangle","FALSE"
"374",694,4,2,"UnConscious",118,585,1,225,"Same_Path","Rectangle","FALSE"
"375",695,4,2,"UnConscious",119,846,1,0,"Same_Path","Rectangle","TRUE"
"376",696,4,2,"UnConscious",120,423,1,180,"Same_Path","Rectangle","TRUE"
"377",697,4,2,"UnConscious",121,654,1,45,"Same_Path","Rectangle","FALSE"
"378",698,4,2,"UnConscious",122,545,1,180,"Same_Path","Diamond","TRUE"
"379",699,4,2,"UnConscious",123,904,1,180,"Different_Path","Rectangle","TRUE"
"380",700,4,2,"UnConscious",124,586,1,90,"Different_Path","Diamond","TRUE"
"381",701,4,2,"UnConscious",125,731,1,180,"Different_Path","Diamond","TRUE"
"382",702,4,2,"UnConscious",126,550,1,90,"Same_Path","Rectangle","TRUE"
"383",703,4,2,"UnConscious",127,521,1,315,"Different_Path","Rectangle","FALSE"
"384",704,4,2,"UnConscious",128,442,1,45,"Same_Path","Rectangle","FALSE"
"386",834,5,2,"UnConscious",2,557,1,180,"Different_Path","Diamond","TRUE"
"387",835,5,2,"UnConscious",3,670,1,315,"Same_Path","Diamond","FALSE"
"388",836,5,2,"UnConscious",4,653,1,45,"Different_Path","Rectangle","FALSE"
"389",837,5,2,"UnConscious",5,494,1,225,"Same_Path","Rectangle","FALSE"
"391",839,5,2,"UnConscious",7,654,1,135,"Same_Path","Rectangle","FALSE"
"392",840,5,2,"UnConscious",8,565,1,225,"Same_Path","Diamond","FALSE"
"393",841,5,2,"UnConscious",9,620,1,45,"Different_Path","Rectangle","FALSE"
"394",842,5,2,"UnConscious",10,457,1,180,"Same_Path","Rectangle","TRUE"
"395",843,5,2,"UnConscious",11,542,1,45,"Same_Path","Diamond","FALSE"
"396",844,5,2,"UnConscious",12,585,1,0,"Different_Path","Diamond","TRUE"
"397",845,5,2,"UnConscious",13,540,1,90,"Same_Path","Rectangle","TRUE"
"398",846,5,2,"UnConscious",14,645,1,45,"Different_Path","Diamond","FALSE"
"399",847,5,2,"UnConscious",15,506,1,90,"Same_Path","Diamond","TRUE"
"400",848,5,2,"UnConscious",16,480,1,135,"Same_Path","Rectangle","FALSE"
"401",849,5,2,"UnConscious",17,504,1,90,"Different_Path","Rectangle","TRUE"
"402",850,5,2,"UnConscious",18,572,1,225,"Different_Path","Diamond","FALSE"
"403",851,5,2,"UnConscious",19,463,1,0,"Different_Path","Rectangle","TRUE"
"404",852,5,2,"UnConscious",20,644,1,0,"Same_Path","Rectangle","TRUE"
"405",853,5,2,"UnConscious",21,493,1,225,"Same_Path","Rectangle","FALSE"
"406",854,5,2,"UnConscious",22,508,1,180,"Same_Path","Rectangle","TRUE"
"407",855,5,2,"UnConscious",23,605,1,225,"Different_Path","Diamond","FALSE"
"408",856,5,2,"UnConscious",24,538,1,225,"Different_Path","Rectangle","FALSE"
"409",857,5,2,"UnConscious",25,567,1,90,"Same_Path","Rectangle","TRUE"
"410",858,5,2,"UnConscious",26,550,1,315,"Same_Path","Rectangle","FALSE"
"411",859,5,2,"UnConscious",27,625,1,0,"Different_Path","Diamond","TRUE"
"412",860,5,2,"UnConscious",28,654,1,135,"Different_Path","Diamond","FALSE"
"413",861,5,2,"UnConscious",29,587,1,0,"Different_Path","Diamond","TRUE"
"414",862,5,2,"UnConscious",30,490,1,90,"Different_Path","Diamond","TRUE"
"415",863,5,2,"UnConscious",31,521,1,0,"Same_Path","Rectangle","TRUE"
"416",864,5,2,"UnConscious",32,514,1,315,"Different_Path","Rectangle","FALSE"
"417",865,5,2,"UnConscious",33,469,1,0,"Same_Path","Rectangle","TRUE"
"418",866,5,2,"UnConscious",34,634,1,135,"Different_Path","Diamond","FALSE"
"419",867,5,2,"UnConscious",35,517,1,45,"Different_Path","Diamond","FALSE"
"420",868,5,2,"UnConscious",36,492,1,315,"Same_Path","Rectangle","FALSE"
"421",869,5,2,"UnConscious",37,443,1,135,"Different_Path","Rectangle","FALSE"
"422",870,5,2,"UnConscious",38,470,1,315,"Different_Path","Rectangle","FALSE"
"423",871,5,2,"UnConscious",39,435,1,0,"Different_Path","Rectangle","TRUE"
"424",872,5,2,"UnConscious",40,422,1,180,"Same_Path","Rectangle","TRUE"
"425",873,5,2,"UnConscious",41,467,1,180,"Different_Path","Rectangle","TRUE"
"426",874,5,2,"UnConscious",42,506,1,0,"Same_Path","Diamond","TRUE"
"427",875,5,2,"UnConscious",43,479,1,315,"Same_Path","Rectangle","FALSE"
"428",876,5,2,"UnConscious",44,570,1,90,"Different_Path","Diamond","TRUE"
"429",877,5,2,"UnConscious",45,547,1,45,"Same_Path","Diamond","FALSE"
"430",878,5,2,"UnConscious",46,540,1,225,"Same_Path","Diamond","FALSE"
"431",879,5,2,"UnConscious",47,477,1,315,"Same_Path","Diamond","FALSE"
"432",880,5,2,"UnConscious",48,462,1,180,"Same_Path","Diamond","TRUE"
"433",881,5,2,"UnConscious",49,417,1,225,"Same_Path","Diamond","FALSE"
"434",882,5,2,"UnConscious",50,600,1,270,"Different_Path","Diamond","TRUE"
"435",883,5,2,"UnConscious",51,635,1,315,"Different_Path","Rectangle","FALSE"
"436",884,5,2,"UnConscious",52,532,1,270,"Different_Path","Rectangle","TRUE"
"437",885,5,2,"UnConscious",53,593,1,0,"Same_Path","Diamond","TRUE"
"438",886,5,2,"UnConscious",54,555,1,315,"Same_Path","Rectangle","FALSE"
"439",887,5,2,"UnConscious",55,560,1,270,"Same_Path","Diamond","TRUE"
"440",888,5,2,"UnConscious",56,511,1,225,"Same_Path","Rectangle","FALSE"
"441",889,5,2,"UnConscious",57,548,1,135,"Different_Path","Rectangle","FALSE"
"442",890,5,2,"UnConscious",58,519,1,180,"Same_Path","Rectangle","TRUE"
"443",891,5,2,"UnConscious",59,456,1,270,"Same_Path","Rectangle","TRUE"
"444",892,5,2,"UnConscious",60,589,1,315,"Different_Path","Diamond","FALSE"
"445",893,5,2,"UnConscious",61,520,1,180,"Same_Path","Diamond","TRUE"
"446",894,5,2,"UnConscious",62,519,1,180,"Different_Path","Rectangle","TRUE"
"447",895,5,2,"UnConscious",63,516,1,180,"Different_Path","Diamond","TRUE"
"448",896,5,2,"UnConscious",64,565,1,270,"Different_Path","Diamond","TRUE"
"449",897,5,2,"UnConscious",65,500,1,270,"Different_Path","Diamond","TRUE"
"450",898,5,2,"UnConscious",66,549,1,45,"Same_Path","Rectangle","FALSE"
"451",899,5,2,"UnConscious",67,800,1,270,"Same_Path","Diamond","TRUE"
"452",900,5,2,"UnConscious",68,497,1,180,"Different_Path","Diamond","TRUE"
"453",901,5,2,"UnConscious",69,562,1,0,"Same_Path","Diamond","TRUE"
"454",902,5,2,"UnConscious",70,571,1,135,"Different_Path","Rectangle","FALSE"
"455",903,5,2,"UnConscious",71,558,1,135,"Different_Path","Diamond","FALSE"
"456",904,5,2,"UnConscious",72,507,1,0,"Same_Path","Rectangle","TRUE"
"457",905,5,2,"UnConscious",73,644,1,225,"Different_Path","Diamond","FALSE"
"458",906,5,2,"UnConscious",74,491,1,45,"Same_Path","Rectangle","FALSE"
"459",907,5,2,"UnConscious",75,456,1,180,"Different_Path","Rectangle","TRUE"
"460",908,5,2,"UnConscious",76,629,1,270,"Different_Path","Diamond","TRUE"
"461",909,5,2,"UnConscious",77,592,1,270,"Different_Path","Rectangle","TRUE"
"462",910,5,2,"UnConscious",78,543,1,90,"Same_Path","Rectangle","TRUE"
"463",911,5,2,"UnConscious",79,419,1,315,"Same_Path","Rectangle","FALSE"
"464",912,5,2,"UnConscious",80,448,1,90,"Same_Path","Rectangle","TRUE"
"465",913,5,2,"UnConscious",81,422,1,180,"Same_Path","Rectangle","TRUE"
"466",914,5,2,"UnConscious",82,415,1,135,"Same_Path","Rectangle","FALSE"
"467",915,5,2,"UnConscious",83,624,1,270,"Different_Path","Diamond","TRUE"
"468",916,5,2,"UnConscious",84,449,1,315,"Same_Path","Diamond","FALSE"
"469",917,5,2,"UnConscious",85,570,1,90,"Different_Path","Diamond","TRUE"
"470",918,5,2,"UnConscious",86,541,1,270,"Same_Path","Rectangle","TRUE"
"471",919,5,2,"UnConscious",87,588,1,135,"Same_Path","Diamond","FALSE"
"472",920,5,2,"UnConscious",88,574,1,225,"Same_Path","Rectangle","FALSE"
"473",921,5,2,"UnConscious",89,531,1,45,"Same_Path","Diamond","FALSE"
"474",922,5,2,"UnConscious",90,510,1,45,"Different_Path","Rectangle","FALSE"
"475",923,5,2,"UnConscious",91,579,1,45,"Different_Path","Diamond","FALSE"
"476",924,5,2,"UnConscious",92,442,1,45,"Same_Path","Diamond","FALSE"
"477",925,5,2,"UnConscious",93,521,1,90,"Different_Path","Rectangle","TRUE"
"479",927,5,2,"UnConscious",95,433,1,135,"Same_Path","Rectangle","FALSE"
"480",928,5,2,"UnConscious",96,540,1,315,"Different_Path","Diamond","FALSE"
"481",929,5,2,"UnConscious",97,481,1,0,"Different_Path","Rectangle","TRUE"
"482",930,5,2,"UnConscious",98,562,1,90,"Same_Path","Diamond","TRUE"
"483",931,5,2,"UnConscious",99,451,1,45,"Different_Path","Diamond","FALSE"
"484",932,5,2,"UnConscious",100,612,1,90,"Different_Path","Rectangle","TRUE"
"485",933,5,2,"UnConscious",101,535,1,180,"Same_Path","Diamond","TRUE"
"486",934,5,2,"UnConscious",102,716,1,225,"Different_Path","Rectangle","FALSE"
"487",935,5,2,"UnConscious",103,565,1,225,"Different_Path","Rectangle","FALSE"
"488",936,5,2,"UnConscious",104,544,1,225,"Different_Path","Diamond","FALSE"
"489",937,5,2,"UnConscious",105,659,1,180,"Same_Path","Diamond","TRUE"
"490",938,5,2,"UnConscious",106,542,1,45,"Different_Path","Rectangle","FALSE"
"491",939,5,2,"UnConscious",107,549,1,90,"Different_Path","Rectangle","TRUE"
"492",940,5,2,"UnConscious",108,650,1,135,"Same_Path","Rectangle","FALSE"
"493",941,5,2,"UnConscious",109,589,1,315,"Same_Path","Diamond","FALSE"
"494",942,5,2,"UnConscious",110,518,1,90,"Different_Path","Diamond","TRUE"
"495",943,5,2,"UnConscious",111,565,1,135,"Same_Path","Diamond","FALSE"
"496",944,5,2,"UnConscious",112,510,1,315,"Same_Path","Diamond","FALSE"
"497",945,5,2,"UnConscious",113,539,1,270,"Different_Path","Diamond","TRUE"
"498",946,5,2,"UnConscious",114,646,1,45,"Same_Path","Rectangle","FALSE"
"499",947,5,2,"UnConscious",115,549,1,135,"Same_Path","Diamond","FALSE"
"500",948,5,2,"UnConscious",116,523,1,0,"Different_Path","Diamond","TRUE"
"501",949,5,2,"UnConscious",117,772,1,315,"Same_Path","Diamond","FALSE"
"502",950,5,2,"UnConscious",118,597,1,45,"Different_Path","Rectangle","FALSE"
"503",951,5,2,"UnConscious",119,944,1,0,"Different_Path","Rectangle","TRUE"
"504",952,5,2,"UnConscious",120,541,1,135,"Same_Path","Diamond","FALSE"
"505",953,5,2,"UnConscious",121,578,1,270,"Different_Path","Rectangle","TRUE"
"506",954,5,2,"UnConscious",122,499,1,270,"Different_Path","Rectangle","TRUE"
"507",955,5,2,"UnConscious",123,764,1,0,"Different_Path","Diamond","TRUE"
"508",956,5,2,"UnConscious",124,489,1,180,"Same_Path","Diamond","TRUE"
"509",957,5,2,"UnConscious",125,480,1,90,"Same_Path","Diamond","TRUE"
"510",958,5,2,"UnConscious",126,509,1,225,"Different_Path","Rectangle","FALSE"
"511",959,5,2,"UnConscious",127,538,1,90,"Different_Path","Diamond","TRUE"
"512",960,5,2,"UnConscious",128,595,1,270,"Same_Path","Rectangle","TRUE"
"513",1089,6,2,"UnConscious",1,561,1,315,"Same_Path","Rectangle","FALSE"
"514",1090,6,2,"UnConscious",2,462,1,270,"Same_Path","Rectangle","TRUE"
"515",1091,6,2,"UnConscious",3,573,1,45,"Different_Path","Diamond","FALSE"
"516",1092,6,2,"UnConscious",4,530,1,45,"Same_Path","Rectangle","FALSE"
"517",1093,6,2,"UnConscious",5,859,1,0,"Same_Path","Diamond","TRUE"
"518",1094,6,2,"UnConscious",6,444,1,180,"Same_Path","Rectangle","TRUE"
"519",1095,6,2,"UnConscious",7,531,1,180,"Different_Path","Diamond","TRUE"
"520",1096,6,2,"UnConscious",8,520,1,180,"Different_Path","Rectangle","TRUE"
"521",1097,6,2,"UnConscious",9,565,1,180,"Different_Path","Diamond","TRUE"
"522",1098,6,2,"UnConscious",10,506,1,0,"Different_Path","Diamond","TRUE"
"523",1099,6,2,"UnConscious",11,391,1,135,"Same_Path","Rectangle","FALSE"
"524",1100,6,2,"UnConscious",12,540,1,315,"Different_Path","Diamond","FALSE"
"525",1101,6,2,"UnConscious",13,563,1,90,"Different_Path","Rectangle","TRUE"
"526",1102,6,2,"UnConscious",14,669,1,0,"Different_Path","Rectangle","TRUE"
"527",1103,6,2,"UnConscious",15,456,1,180,"Same_Path","Rectangle","TRUE"
"528",1104,6,2,"UnConscious",16,476,1,0,"Different_Path","Rectangle","TRUE"
"529",1105,6,2,"UnConscious",17,506,1,0,"Different_Path","Diamond","TRUE"
"530",1106,6,2,"UnConscious",18,498,1,90,"Same_Path","Diamond","TRUE"
"531",1107,6,2,"UnConscious",19,710,1,90,"Different_Path","Diamond","TRUE"
"532",1108,6,2,"UnConscious",20,507,1,90,"Same_Path","Diamond","TRUE"
"533",1109,6,2,"UnConscious",21,518,1,0,"Different_Path","Rectangle","TRUE"
"534",1110,6,2,"UnConscious",22,601,1,315,"Same_Path","Diamond","FALSE"
"535",1111,6,2,"UnConscious",23,464,1,90,"Same_Path","Rectangle","TRUE"
"536",1112,6,2,"UnConscious",24,479,1,45,"Same_Path","Diamond","FALSE"
"538",1114,6,2,"UnConscious",26,480,1,135,"Different_Path","Rectangle","FALSE"
"539",1115,6,2,"UnConscious",27,553,1,225,"Different_Path","Rectangle","FALSE"
"540",1116,6,2,"UnConscious",28,429,1,225,"Same_Path","Rectangle","FALSE"
"541",1117,6,2,"UnConscious",29,530,1,135,"Different_Path","Diamond","FALSE"
"542",1118,6,2,"UnConscious",30,561,1,225,"Same_Path","Diamond","FALSE"
"543",1119,6,2,"UnConscious",31,510,1,180,"Different_Path","Diamond","TRUE"
"544",1120,6,2,"UnConscious",32,523,1,45,"Same_Path","Rectangle","FALSE"
"545",1121,6,2,"UnConscious",33,664,1,270,"Different_Path","Rectangle","TRUE"
"546",1122,6,2,"UnConscious",34,459,1,0,"Same_Path","Rectangle","TRUE"
"547",1123,6,2,"UnConscious",35,560,1,180,"Same_Path","Diamond","TRUE"
"548",1124,6,2,"UnConscious",36,468,1,45,"Different_Path","Rectangle","FALSE"
"549",1125,6,2,"UnConscious",37,603,1,135,"Different_Path","Diamond","FALSE"
"550",1126,6,2,"UnConscious",38,460,1,270,"Same_Path","Rectangle","TRUE"
"551",1127,6,2,"UnConscious",39,503,1,45,"Different_Path","Diamond","FALSE"
"552",1128,6,2,"UnConscious",40,532,1,270,"Same_Path","Diamond","TRUE"
"553",1129,6,2,"UnConscious",41,493,1,90,"Same_Path","Rectangle","TRUE"
"554",1130,6,2,"UnConscious",42,582,1,225,"Different_Path","Rectangle","FALSE"
"555",1131,6,2,"UnConscious",43,475,1,315,"Different_Path","Rectangle","FALSE"
"556",1132,6,2,"UnConscious",44,434,1,135,"Same_Path","Rectangle","FALSE"
"557",1133,6,2,"UnConscious",45,481,1,315,"Different_Path","Rectangle","FALSE"
"558",1134,6,2,"UnConscious",46,602,1,225,"Different_Path","Diamond","FALSE"
"559",1135,6,2,"UnConscious",47,377,1,90,"Same_Path","Rectangle","TRUE"
"560",1136,6,2,"UnConscious",48,511,1,90,"Different_Path","Diamond","TRUE"
"561",1137,6,2,"UnConscious",49,472,1,135,"Different_Path","Rectangle","FALSE"
"562",1138,6,2,"UnConscious",50,554,1,225,"Same_Path","Diamond","FALSE"
"563",1139,6,2,"UnConscious",51,557,1,315,"Different_Path","Rectangle","FALSE"
"564",1140,6,2,"UnConscious",52,530,1,0,"Different_Path","Rectangle","TRUE"
"565",1141,6,2,"UnConscious",53,591,1,225,"Different_Path","Diamond","FALSE"
"566",1142,6,2,"UnConscious",54,464,1,0,"Different_Path","Rectangle","TRUE"
"567",1143,6,2,"UnConscious",55,473,1,225,"Same_Path","Diamond","FALSE"
"568",1144,6,2,"UnConscious",56,502,1,225,"Different_Path","Rectangle","FALSE"
"569",1145,6,2,"UnConscious",57,518,1,90,"Same_Path","Diamond","TRUE"
"570",1146,6,2,"UnConscious",58,471,1,0,"Different_Path","Rectangle","TRUE"
"571",1147,6,2,"UnConscious",59,478,1,45,"Same_Path","Diamond","FALSE"
"572",1148,6,2,"UnConscious",60,437,1,180,"Same_Path","Rectangle","TRUE"
"573",1149,6,2,"UnConscious",61,470,1,45,"Different_Path","Rectangle","FALSE"
"574",1150,6,2,"UnConscious",62,437,1,45,"Same_Path","Diamond","FALSE"
"575",1151,6,2,"UnConscious",63,555,1,45,"Different_Path","Diamond","FALSE"
"576",1152,6,2,"UnConscious",64,542,1,90,"Different_Path","Diamond","TRUE"
"577",1153,6,2,"UnConscious",65,499,1,315,"Same_Path","Diamond","FALSE"
"578",1154,6,2,"UnConscious",66,506,1,135,"Different_Path","Rectangle","FALSE"
"579",1155,6,2,"UnConscious",67,515,1,180,"Same_Path","Diamond","TRUE"
"580",1156,6,2,"UnConscious",68,457,1,135,"Same_Path","Diamond","FALSE"
"581",1157,6,2,"UnConscious",69,447,1,90,"Different_Path","Diamond","TRUE"
"582",1158,6,2,"UnConscious",70,434,1,0,"Same_Path","Diamond","TRUE"
"583",1159,6,2,"UnConscious",71,419,1,45,"Different_Path","Rectangle","FALSE"
"584",1160,6,2,"UnConscious",72,440,1,225,"Different_Path","Diamond","FALSE"
"585",1161,6,2,"UnConscious",73,481,1,270,"Different_Path","Diamond","TRUE"
"586",1162,6,2,"UnConscious",74,406,1,315,"Same_Path","Rectangle","FALSE"
"587",1163,6,2,"UnConscious",75,433,1,225,"Different_Path","Diamond","FALSE"
"588",1164,6,2,"UnConscious",76,428,1,45,"Same_Path","Rectangle","FALSE"
"589",1165,6,2,"UnConscious",77,475,1,225,"Different_Path","Rectangle","FALSE"
"590",1166,6,2,"UnConscious",78,516,1,315,"Different_Path","Diamond","FALSE"
"591",1167,6,2,"UnConscious",79,557,1,180,"Different_Path","Diamond","TRUE"
"592",1168,6,2,"UnConscious",80,514,1,45,"Different_Path","Diamond","FALSE"
"593",1169,6,2,"UnConscious",81,403,1,135,"Same_Path","Diamond","FALSE"
"594",1170,6,2,"UnConscious",82,396,1,270,"Same_Path","Diamond","TRUE"
"595",1171,6,2,"UnConscious",83,515,1,315,"Different_Path","Rectangle","FALSE"
"596",1172,6,2,"UnConscious",84,461,1,270,"Different_Path","Diamond","TRUE"
"597",1173,6,2,"UnConscious",85,484,1,45,"Different_Path","Rectangle","FALSE"
"598",1174,6,2,"UnConscious",86,580,1,90,"Different_Path","Diamond","TRUE"
"599",1175,6,2,"UnConscious",87,464,1,180,"Same_Path","Diamond","TRUE"
"600",1176,6,2,"UnConscious",88,474,1,135,"Same_Path","Diamond","FALSE"
"601",1177,6,2,"UnConscious",89,478,1,225,"Same_Path","Rectangle","FALSE"
"602",1178,6,2,"UnConscious",90,365,1,0,"Same_Path","Diamond","TRUE"
"603",1179,6,2,"UnConscious",91,470,1,270,"Same_Path","Diamond","TRUE"
"604",1180,6,2,"UnConscious",92,526,1,315,"Same_Path","Rectangle","FALSE"
"605",1181,6,2,"UnConscious",93,432,1,225,"Different_Path","Diamond","FALSE"
"606",1182,6,2,"UnConscious",94,483,1,45,"Same_Path","Rectangle","FALSE"
"607",1183,6,2,"UnConscious",95,408,1,180,"Same_Path","Rectangle","TRUE"
"608",1184,6,2,"UnConscious",96,481,1,270,"Same_Path","Diamond","TRUE"
"609",1185,6,2,"UnConscious",97,449,1,135,"Same_Path","Rectangle","FALSE"
"610",1186,6,2,"UnConscious",98,449,1,180,"Different_Path","Diamond","TRUE"
"611",1187,6,2,"UnConscious",99,591,1,135,"Different_Path","Diamond","FALSE"
"612",1188,6,2,"UnConscious",100,479,1,315,"Same_Path","Diamond","FALSE"
"613",1189,6,2,"UnConscious",101,391,1,180,"Same_Path","Rectangle","TRUE"
"614",1190,6,2,"UnConscious",102,487,1,270,"Same_Path","Rectangle","TRUE"
"615",1191,6,2,"UnConscious",103,426,1,270,"Different_Path","Diamond","TRUE"
"616",1192,6,2,"UnConscious",104,525,1,315,"Different_Path","Diamond","FALSE"
"617",1193,6,2,"UnConscious",105,452,1,180,"Different_Path","Rectangle","TRUE"
"618",1194,6,2,"UnConscious",106,466,1,315,"Same_Path","Diamond","FALSE"
"619",1195,6,2,"UnConscious",107,398,1,270,"Same_Path","Rectangle","TRUE"
"620",1196,6,2,"UnConscious",108,502,1,0,"Different_Path","Diamond","TRUE"
"621",1197,6,2,"UnConscious",109,641,1,270,"Different_Path","Rectangle","TRUE"
"622",1198,6,2,"UnConscious",110,503,1,270,"Same_Path","Diamond","TRUE"
"623",1199,6,2,"UnConscious",111,522,1,225,"Same_Path","Rectangle","FALSE"
